Order_ID,Order_Date,Delivery_Date,Order_Type,Product_ID,Product_Line,Product_Category,Quantity,Retail_Price,Cost_Price,Customer_Country,Customer_Continent,Customer_Age_Group
1243356763,14SEP2018,17SEP2018,3,220100300039,Clothes & Shoes,Clothes,1,204.4,87.15,AU,Australia/Pacific,46-60 years
1243356280,14SEP2018,14SEP2018,1,240100400148,Sports,Assorted Sports Articles,1,268.4,132.7,AU,Australia/Pacific,61-75 years
1243355965,13SEP2018,13SEP2018,1,220100100595,Clothes & Shoes,Clothes,1,33.6,16.9,US,North America,15-30 years
1243355898,13SEP2018,13SEP2018,1,210200600080,Children,Children Sports,1,20.2,8.35,US,North America,31-45 years
1243355497,13SEP2018,13SEP2018,1,240400300034,Sports,Racket Sports,1,34.2,13.75,US,North America,61-75 years
1243354668,13SEP2018,16SEP2018,3,240100100458,Sports,Assorted Sports Articles,1,6.7,2.95,US,North America,46-60 years
1243354531,13SEP2018,13SEP2018,1,240200100038,Sports,Golf,1,18.9,9.55,US,North America,15-30 years
1243354521,13SEP2018,13SEP2018,1,220100100432,Clothes & Shoes,Clothes,1,65,32.45,US,North America,31-45 years
1243354353,13SEP2018,13SEP2018,1,240200100180,Sports,Golf,2,243.2,125.8,US,North America,31-45 years
1243353914,13SEP2018,13SEP2018,1,240200100038,Sports,Golf,1,18.9,9.55,US,North America,15-30 years
1243353610,13SEP2018,13SEP2018,1,240500100028,Sports,Running - Jogging,1,76.2,33.9,NL,Europe,31-45 years
1243352791,13SEP2018,13SEP2018,1,240100300006,Sports,Assorted Sports Articles,1,53,23.45,IT,Europe,46-60 years
1243352340,13SEP2018,19SEP2018,3,220200100091,Clothes & Shoes,Shoes,2,175.4,87.9,IT,Europe,31-45 years
1243352137,13SEP2018,18SEP2018,3,240200100180,Sports,Golf,2,243.2,125.8,IT,Europe,15-30 years
1243351820,13SEP2018,13SEP2018,1,220100100036,Clothes & Shoes,Clothes,1,41.2,20.7,IT,Europe,61-75 years
1243351811,13SEP2018,16SEP2018,1,240800200008,Sports,Winter Sports,1,170.5,68.2,IT,Europe,15-30 years
1243351435,13SEP2018,13SEP2018,1,240100400100,Sports,Assorted Sports Articles,1,154.6,116.6,GB,Europe,46-60 years
1243351300,13SEP2018,18SEP2018,3,220100400026,Clothes & Shoes,Clothes,2,241,109.7,GB,Europe,31-45 years
1243351223,13SEP2018,13SEP2018,1,220100700038,Clothes & Shoes,Clothes,1,106.2,50.6,GB,Europe,46-60 years
1243349981,13SEP2018,13SEP2018,1,210201000009,Children,Children Sports,1,21.7,9.95,FR,Europe,15-30 years
1243349884,13SEP2018,17SEP2018,1,240100100624,Sports,Assorted Sports Articles,1,64.9,31.1,FR,Europe,46-60 years
1243349377,13SEP2018,13SEP2018,1,210200400037,Children,Children Sports,1,40.5,20.35,ES,Europe,15-30 years
1243348523,13SEP2018,13SEP2018,1,220100700021,Clothes & Shoes,Clothes,1,52.6,22.25,DK,Europe,61-75 years
1243347947,13SEP2018,13SEP2018,1,240800100011,Sports,Winter Sports,1,136.6,58.8,DE,Europe,15-30 years
1243347872,13SEP2018,14SEP2018,1,220100600008,Clothes & Shoes,Clothes,1,315.1,150,DE,Europe,61-75 years
1243347833,13SEP2018,15SEP2018,2,240300100059,Sports,Indoor Sports,3,112.8,54.15,DE,Europe,15-30 years
1243347666,13SEP2018,13SEP2018,1,240800200006,Sports,Winter Sports,1,225.5,112.85,DE,Europe,15-30 years
1243347417,13SEP2018,13SEP2018,1,240400100015,Sports,Racket Sports,3,279.6,129.6,DE,Europe,31-45 years
1243347382,13SEP2018,14SEP2018,3,240200100213,Sports,Golf,1,114,59,CA,North America,31-45 years
1243346421,13SEP2018,13SEP2018,1,240500100017,Sports,Running - Jogging,1,53.5,23.75,AU,Australia/Pacific,15-30 years
1243345941,12SEP2018,12SEP2018,1,240100400087,Sports,Assorted Sports Articles,1,117.2,58.55,US,North America,46-60 years
1243345901,12SEP2018,16SEP2018,1,230100100015,Outdoors,Outdoors,2,213.8,91,US,North America,46-60 years
1243345553,12SEP2018,12SEP2018,1,220100100424,Clothes & Shoes,Clothes,1,19.2,9.7,US,North America,31-45 years
1243345434,12SEP2018,12SEP2018,1,220100100218,Clothes & Shoes,Clothes,2,73.4,36.9,US,North America,15-30 years
1243344841,12SEP2018,12SEP2018,1,220101400089,Clothes & Shoes,Clothes,2,73.4,33.5,US,North America,15-30 years
1243343597,12SEP2018,16SEP2018,3,230100100037,Outdoors,Outdoors,2,95.8,42.8,NL,Europe,46-60 years
1243342952,12SEP2018,12SEP2018,1,230100100045,Outdoors,Outdoors,1,124.8,53.6,IT,Europe,31-45 years
1243342767,12SEP2018,12SEP2018,1,240600100028,Sports,Swim Sports,1,18.6,7.5,IT,Europe,46-60 years
1243342721,12SEP2018,12SEP2018,1,220100300018,Clothes & Shoes,Clothes,1,25.6,12.1,IT,Europe,31-45 years
1243342716,12SEP2018,12SEP2018,1,240700400007,Sports,Team Sports,1,19.6,8.7,IT,Europe,61-75 years
1243341400,12SEP2018,12SEP2018,1,240100100169,Sports,Assorted Sports Articles,2,89,40.4,GB,Europe,46-60 years
1243341112,12SEP2018,12SEP2018,1,240500100027,Sports,Running - Jogging,1,45.5,20.2,GB,Europe,46-60 years
1243340124,12SEP2018,12SEP2018,1,220101400146,Clothes & Shoes,Clothes,1,10,4.6,FR,Europe,61-75 years
1243340024,12SEP2018,13SEP2018,2,210200600055,Children,Children Sports,2,171,73.4,FI,Europe,46-60 years
1243339741,12SEP2018,12SEP2018,1,220100700003,Clothes & Shoes,Clothes,1,124.5,60.75,ES,Europe,46-60 years
1243339653,12SEP2018,12SEP2018,1,240500100026,Sports,Running - Jogging,1,55.2,24.5,ES,Europe,46-60 years
1243339641,12SEP2018,12SEP2018,1,240100100581,Sports,Assorted Sports Articles,1,29,11.95,ES,Europe,31-45 years
1243339361,12SEP2018,12SEP2018,1,240600100153,Sports,Swim Sports,2,52.2,25.7,ES,Europe,15-30 years
1243339068,12SEP2018,12SEP2018,1,240100400151,Sports,Assorted Sports Articles,1,419,209.45,ES,Europe,46-60 years
1243338998,12SEP2018,12SEP2018,1,210200600109,Children,Children Sports,1,27.5,11.75,ES,Europe,61-75 years
1243337539,12SEP2018,12SEP2018,1,210201000206,Children,Children Sports,2,82.2,37.4,BE,Europe,61-75 years
1243337173,12SEP2018,12SEP2018,1,230100700004,Outdoors,Outdoors,1,360,199,AU,Australia/Pacific,46-60 years
1243337031,12SEP2018,12SEP2018,1,240100400128,Sports,Assorted Sports Articles,1,192.4,89.9,AU,Australia/Pacific,61-75 years
1243336949,12SEP2018,19SEP2018,2,240100200008,Sports,Assorted Sports Articles,1,32.4,13.4,AU,Australia/Pacific,31-45 years
1243336202,11SEP2018,11SEP2018,1,220101400414,Clothes & Shoes,Clothes,1,14.6,7.25,US,North America,15-30 years
1243335760,11SEP2018,11SEP2018,1,240700200025,Sports,Team Sports,1,14.7,6.25,US,North America,15-30 years
1243335220,11SEP2018,17SEP2018,3,240600100115,Sports,Swim Sports,1,47.9,20,US,North America,15-30 years
1243333535,11SEP2018,11SEP2018,1,240800100011,Sports,Winter Sports,1,136.6,58.8,IT,Europe,15-30 years
1243333133,11SEP2018,11SEP2018,1,240100100253,Sports,Assorted Sports Articles,1,105.2,51.4,IT,Europe,15-30 years
1243332913,11SEP2018,11SEP2018,1,240700400004,Sports,Team Sports,2,26.4,11.9,IT,Europe,15-30 years
1243332424,11SEP2018,11SEP2018,1,240700200024,Sports,Team Sports,1,16.7,6.6,GB,Europe,15-30 years
1243332255,11SEP2018,11SEP2018,1,240100100674,Sports,Assorted Sports Articles,1,81.2,33.9,GB,Europe,15-30 years
1243331859,11SEP2018,11SEP2018,1,220101100022,Clothes & Shoes,Clothes,1,23.8,9.85,GB,Europe,46-60 years
1243331771,11SEP2018,11SEP2018,1,220200300116,Clothes & Shoes,Shoes,1,84.2,38.35,GB,Europe,46-60 years
1243331222,11SEP2018,11SEP2018,1,240100300006,Sports,Assorted Sports Articles,2,106,46.9,FR,Europe,61-75 years
1243330482,11SEP2018,11SEP2018,1,220101300019,Clothes & Shoes,Clothes,1,60.8,24.3,ES,Europe,31-45 years
1243330465,11SEP2018,11SEP2018,1,220100900010,Clothes & Shoes,Clothes,1,92.1,36.9,ES,Europe,15-30 years
1243330411,11SEP2018,16SEP2018,1,220200200045,Clothes & Shoes,Shoes,1,113,51.45,ES,Europe,15-30 years
1243329629,11SEP2018,11SEP2018,1,240200100219,Sports,Golf,1,87.2,43.7,ES,Europe,31-45 years
1243329325,11SEP2018,11SEP2018,1,220100100474,Clothes & Shoes,Clothes,2,47.4,23.9,DK,Europe,46-60 years
1243329243,11SEP2018,15SEP2018,2,230100500096,Outdoors,Outdoors,1,35.5,17.25,DE,Europe,31-45 years
1243329193,11SEP2018,11SEP2018,1,220100100304,Clothes & Shoes,Clothes,1,34.5,17.2,DE,Europe,15-30 years
1243329193,11SEP2018,11SEP2018,1,220101400346,Clothes & Shoes,Clothes,1,61.3,30.75,DE,Europe,15-30 years
1243329183,11SEP2018,11SEP2018,1,220100300012,Clothes & Shoes,Clothes,1,11.4,5.6,DE,Europe,31-45 years
1243329139,11SEP2018,11SEP2018,1,220200300124,Clothes & Shoes,Shoes,2,144.8,65.8,DE,Europe,15-30 years
1243328711,11SEP2018,11SEP2018,1,230100200054,Outdoors,Outdoors,2,274.2,124.8,DE,Europe,31-45 years
1243328611,11SEP2018,11SEP2018,1,220200200014,Clothes & Shoes,Shoes,1,90,40.9,DE,Europe,46-60 years
1243328364,11SEP2018,11SEP2018,1,210200900003,Children,Children Sports,1,48.6,20.65,BE,Europe,46-60 years
1243328111,11SEP2018,19SEP2018,1,210200600050,Children,Children Sports,2,100,41.5,BE,Europe,31-45 years
1243327855,11SEP2018,13SEP2018,2,220101400304,Clothes & Shoes,Clothes,1,16,8.1,AU,Australia/Pacific,15-30 years
1243327414,10SEP2018,11SEP2018,1,220100200022,Clothes & Shoes,Clothes,1,23.9,9.55,US,North America,61-75 years
1243327370,10SEP2018,10SEP2018,1,220100800050,Clothes & Shoes,Clothes,1,56.6,26.95,US,North America,15-30 years
1243327228,10SEP2018,13SEP2018,3,240700400013,Sports,Team Sports,2,147.4,76.8,US,North America,31-45 years
1243327108,10SEP2018,10SEP2018,1,220101400201,Clothes & Shoes,Clothes,1,40.6,18.05,US,North America,15-30 years
1243326714,10SEP2018,10SEP2018,1,240100100260,Sports,Assorted Sports Articles,1,28.2,11.8,US,North America,61-75 years
1243325741,10SEP2018,10SEP2018,1,220101200025,Clothes & Shoes,Clothes,2,102.2,51.3,US,North America,15-30 years
1243325741,10SEP2018,10SEP2018,1,220100100489,Clothes & Shoes,Clothes,2,53.8,23.4,US,North America,15-30 years
1243325723,10SEP2018,10SEP2018,1,240700300002,Sports,Team Sports,2,43.98,14.5,US,North America,46-60 years
1243325712,10SEP2018,20SEP2018,1,210201000079,Children,Children Sports,2,113.6,51.9,US,North America,46-60 years
1243323459,10SEP2018,10SEP2018,1,240100100434,Sports,Assorted Sports Articles,1,16.4,8.05,IT,Europe,15-30 years
1243322442,10SEP2018,10SEP2018,1,220100800099,Clothes & Shoes,Clothes,2,95.8,45.7,GB,Europe,15-30 years
1243322314,10SEP2018,10SEP2018,1,240500200103,Sports,Running - Jogging,1,68.6,28.65,GB,Europe,61-75 years
1243322181,10SEP2018,17SEP2018,2,220100300002,Clothes & Shoes,Clothes,1,77.5,32.25,GB,Europe,46-60 years
1243322019,10SEP2018,10SEP2018,1,210200400025,Children,Children Sports,1,54.1,27.15,GB,Europe,61-75 years
1243321162,10SEP2018,10SEP2018,1,240700400020,Sports,Team Sports,2,158.6,82.6,FR,Europe,61-75 years
1243320775,10SEP2018,17SEP2018,1,220100100477,Clothes & Shoes,Clothes,2,40.6,20.5,FR,Europe,31-45 years
1243320011,10SEP2018,10SEP2018,1,220200100222,Clothes & Shoes,Shoes,2,218,120.1,ES,Europe,15-30 years
1243319780,10SEP2018,10SEP2018,1,240500100059,Sports,Running - Jogging,1,67.2,29.2,ES,Europe,46-60 years
1243319632,10SEP2018,10SEP2018,1,240600100107,Sports,Swim Sports,1,26.4,11.8,ES,Europe,46-60 years
1243319624,10SEP2018,14SEP2018,2,240500200042,Sports,Running - Jogging,2,81.2,38.7,DK,Europe,15-30 years
1243319442,10SEP2018,10SEP2018,1,240300100020,Sports,Indoor Sports,1,14.1,6.05,DE,Europe,31-45 years
1243319430,10SEP2018,10SEP2018,1,220100100097,Clothes & Shoes,Clothes,1,47.9,24.05,DE,Europe,15-30 years
1243319376,10SEP2018,10SEP2018,1,240700100007,Sports,Team Sports,1,22.85,9.3,DE,Europe,31-45 years
1243319318,10SEP2018,10SEP2018,1,240100100031,Sports,Assorted Sports Articles,2,7.4,2.6,DE,Europe,46-60 years
1243318977,10SEP2018,10SEP2018,1,240700400028,Sports,Team Sports,1,45.7,23.65,DE,Europe,31-45 years
1243318777,10SEP2018,20SEP2018,1,240500100026,Sports,Running - Jogging,1,55.2,24.5,DE,Europe,61-75 years
1243318682,10SEP2018,10SEP2018,1,220200100066,Clothes & Shoes,Shoes,2,173.2,86.8,DE,Europe,46-60 years
1243318379,10SEP2018,10SEP2018,1,220200300042,Clothes & Shoes,Shoes,1,36.3,16.55,BE,Europe,31-45 years
1243318348,10SEP2018,10SEP2018,1,240200100053,Sports,Golf,1,87.2,44.95,AU,Australia/Pacific,46-60 years
1243318072,10SEP2018,10SEP2018,1,220200300071,Clothes & Shoes,Shoes,1,103.8,47.25,AU,Australia/Pacific,61-75 years
1243316960,09SEP2018,12SEP2018,1,220101400007,Clothes & Shoes,Clothes,1,42.4,19.35,US,North America,31-45 years
1243316757,09SEP2018,09SEP2018,1,230100600003,Outdoors,Outdoors,1,17.6,7.75,US,North America,31-45 years
1243316709,09SEP2018,09SEP2018,1,220100100216,Clothes & Shoes,Clothes,1,57.8,29,US,North America,15-30 years
1243316498,09SEP2018,09SEP2018,1,210201000175,Children,Children Sports,1,39.7,18.1,US,North America,15-30 years
1243316358,09SEP2018,09SEP2018,1,240500200048,Sports,Running - Jogging,2,235,98.1,US,North America,31-45 years
1243315475,09SEP2018,09SEP2018,1,220100300039,Clothes & Shoes,Clothes,1,204.4,87.15,NL,Europe,15-30 years
1243314966,09SEP2018,09SEP2018,1,240400300021,Sports,Racket Sports,1,76.2,34.55,NL,Europe,46-60 years
1243314904,09SEP2018,09SEP2018,1,240100400021,Sports,Assorted Sports Articles,1,91.6,45.75,NL,Europe,15-30 years
1243314694,09SEP2018,09SEP2018,1,220200100145,Clothes & Shoes,Shoes,1,111.3,55.75,IT,Europe,46-60 years
1243313775,09SEP2018,09SEP2018,1,230100300020,Outdoors,Outdoors,1,43.1,18.05,IT,Europe,31-45 years
1243313542,09SEP2018,09SEP2018,1,240100200001,Sports,Assorted Sports Articles,1,16,6.35,GB,Europe,46-60 years
1243313417,09SEP2018,09SEP2018,1,220101400371,Clothes & Shoes,Clothes,1,27.7,13.75,GB,Europe,15-30 years
1243313184,09SEP2018,13SEP2018,2,220101300019,Clothes & Shoes,Clothes,1,60.8,24.3,GB,Europe,61-75 years
1243312923,09SEP2018,09SEP2018,1,240500200018,Sports,Running - Jogging,1,41.6,19.75,GB,Europe,15-30 years
1243312477,09SEP2018,10SEP2018,3,210200400062,Children,Children Sports,2,112.2,56.3,FR,Europe,31-45 years
1243312431,09SEP2018,09SEP2018,1,240700400001,Sports,Team Sports,1,67.8,29.45,FR,Europe,31-45 years
1243312419,09SEP2018,15SEP2018,3,240100400071,Sports,Assorted Sports Articles,1,149.2,109.35,FR,Europe,15-30 years
1243312320,09SEP2018,09SEP2018,1,240700400034,Sports,Team Sports,1,14.4,6.45,FR,Europe,15-30 years
1243312108,09SEP2018,09SEP2018,1,240600100016,Sports,Swim Sports,1,55.8,22.1,FR,Europe,31-45 years
1243311683,09SEP2018,09SEP2018,1,240200100051,Sports,Golf,1,140.3,72,ES,Europe,15-30 years
1243311593,09SEP2018,09SEP2018,1,220100100508,Clothes & Shoes,Clothes,2,103.4,51.9,ES,Europe,31-45 years
1243310806,09SEP2018,09SEP2018,1,240100100559,Sports,Assorted Sports Articles,1,39.1,16.8,DE,Europe,31-45 years
1243310230,09SEP2018,14SEP2018,3,230100600039,Outdoors,Outdoors,2,254.2,121.6,DE,Europe,15-30 years
1243309913,09SEP2018,09SEP2018,1,220101400222,Clothes & Shoes,Clothes,1,34.8,15.85,BE,Europe,31-45 years
1243308702,08SEP2018,13SEP2018,3,240500100045,Sports,Running - Jogging,2,175,70.1,US,North America,15-30 years
1243308589,08SEP2018,08SEP2018,1,220101400404,Clothes & Shoes,Clothes,1,88.3,44.1,US,North America,31-45 years
1243308408,08SEP2018,08SEP2018,1,230100100024,Outdoors,Outdoors,1,46.3,21.2,US,North America,31-45 years
1243308403,08SEP2018,08SEP2018,1,220101400109,Clothes & Shoes,Clothes,1,49.5,22.6,US,North America,15-30 years
1243307975,08SEP2018,08SEP2018,1,240700200005,Sports,Team Sports,2,12.2,5.8,US,North America,61-75 years
1243307529,08SEP2018,08SEP2018,1,240700300004,Sports,Team Sports,1,17,8.1,US,North America,15-30 years
1243307395,08SEP2018,13SEP2018,3,220200300164,Clothes & Shoes,Shoes,2,167.2,76.3,US,North America,15-30 years
1243305172,08SEP2018,08SEP2018,1,210200600084,Children,Children Sports,1,37.8,16.2,FR,Europe,31-45 years
1243302750,08SEP2018,08SEP2018,1,240500200018,Sports,Running - Jogging,1,41.6,19.75,AU,Australia/Pacific,15-30 years
1243302739,08SEP2018,08SEP2018,1,210200700013,Children,Children Sports,1,10.1,3.6,AU,Australia/Pacific,15-30 years
1243302474,07SEP2018,07SEP2018,1,220100100146,Clothes & Shoes,Clothes,1,170.8,85.5,US,North America,15-30 years
1243301982,07SEP2018,07SEP2018,1,220200100179,Clothes & Shoes,Shoes,1,134.5,67.35,US,North America,31-45 years
1243301899,07SEP2018,07SEP2018,1,220200100098,Clothes & Shoes,Shoes,2,241.4,133,US,North America,15-30 years
1243301495,07SEP2018,07SEP2018,1,240700300004,Sports,Team Sports,1,17,8.1,US,North America,15-30 years
1243301445,07SEP2018,15SEP2018,1,220100300020,Clothes & Shoes,Clothes,2,22.6,9.1,US,North America,31-45 years
1243300677,07SEP2018,07SEP2018,1,220100100170,Clothes & Shoes,Clothes,1,54,27.1,US,North America,15-30 years
1243298778,07SEP2018,07SEP2018,1,240700400036,Sports,Team Sports,1,6.2,2.75,IT,Europe,31-45 years
1243298561,07SEP2018,07SEP2018,1,220200100092,Clothes & Shoes,Shoes,1,83,41.6,IT,Europe,31-45 years
1243298318,07SEP2018,07SEP2018,1,220200100213,Clothes & Shoes,Shoes,1,116.3,56.3,IT,Europe,61-75 years
1243298302,07SEP2018,07SEP2018,1,210200700009,Children,Children Sports,2,38.2,16.7,IT,Europe,46-60 years
1243297837,07SEP2018,07SEP2018,1,220200100099,Clothes & Shoes,Shoes,1,157.8,79,GB,Europe,15-30 years
1243297255,07SEP2018,07SEP2018,1,210201000026,Children,Children Sports,1,22.4,10.3,GB,Europe,31-45 years
1243296629,07SEP2018,07SEP2018,1,220100800036,Clothes & Shoes,Clothes,1,41.8,19.9,FR,Europe,61-75 years
1243295575,07SEP2018,07SEP2018,1,240100100328,Sports,Assorted Sports Articles,1,34.5,15.35,ES,Europe,46-60 years
1243295522,07SEP2018,07SEP2018,1,220200300015,Clothes & Shoes,Shoes,1,115,52.4,ES,Europe,46-60 years
1243294713,07SEP2018,07SEP2018,1,220200300072,Clothes & Shoes,Shoes,1,98.7,45,ES,Europe,31-45 years
1243294373,07SEP2018,07SEP2018,1,230100700008,Outdoors,Outdoors,1,519.3,253.2,DK,Europe,15-30 years
1243293666,07SEP2018,07SEP2018,1,210200500010,Children,Children Sports,1,100.6,43.45,DE,Europe,61-75 years
1243293397,07SEP2018,07SEP2018,1,240600100107,Sports,Swim Sports,2,52.8,23.6,DE,Europe,15-30 years
1243293356,07SEP2018,07SEP2018,1,230100600016,Outdoors,Outdoors,2,154,77.2,DE,Europe,15-30 years
1243293316,07SEP2018,07SEP2018,1,220100100261,Clothes & Shoes,Clothes,2,78.2,39.3,DE,Europe,15-30 years
1243293229,07SEP2018,12SEP2018,3,240300300067,Sports,Indoor Sports,3,210,88.8,CH,Europe,15-30 years
1243293193,07SEP2018,07SEP2018,1,240700400008,Sports,Team Sports,1,27.9,12.1,BE,Europe,31-45 years
1243293186,07SEP2018,07SEP2018,1,210200600048,Children,Children Sports,2,80.4,37.8,BE,Europe,15-30 years
1243293169,07SEP2018,07SEP2018,1,230100100002,Outdoors,Outdoors,1,200.7,85.35,BE,Europe,46-60 years
1243293058,07SEP2018,07SEP2018,1,220100100119,Clothes & Shoes,Clothes,1,79.8,40,BE,Europe,15-30 years
1243292781,07SEP2018,07SEP2018,1,220200300020,Clothes & Shoes,Shoes,1,75,34.2,AU,Australia/Pacific,61-75 years
1243292408,07SEP2018,07SEP2018,1,240100400148,Sports,Assorted Sports Articles,1,268.4,132.7,AU,Australia/Pacific,31-45 years
1243291862,06SEP2018,06SEP2018,1,240800200047,Sports,Winter Sports,1,91.2,36.55,US,North America,61-75 years
1243291727,06SEP2018,10SEP2018,2,220200300127,Clothes & Shoes,Shoes,2,103.6,46.1,US,North America,31-45 years
1243291235,06SEP2018,06SEP2018,1,210201000008,Children,Children Sports,1,17.9,8.05,US,North America,31-45 years
1243291126,06SEP2018,06SEP2018,1,220100100304,Clothes & Shoes,Clothes,1,61.3,30.75,US,North America,15-30 years
1243291037,06SEP2018,06SEP2018,1,240700400008,Sports,Team Sports,2,55.8,24.2,US,North America,61-75 years
1243290880,06SEP2018,06SEP2018,1,220200100198,Clothes & Shoes,Shoes,2,203.2,101.8,US,North America,15-30 years
1243290572,06SEP2018,06SEP2018,1,240500100051,Sports,Running - Jogging,2,118,37.8,US,North America,46-60 years
1243289709,06SEP2018,06SEP2018,1,220200300054,Clothes & Shoes,Shoes,2,130.4,59.4,NL,Europe,31-45 years
1243289650,06SEP2018,06SEP2018,1,240100400062,Sports,Assorted Sports Articles,1,113.2,54,NL,Europe,15-30 years
1243289401,06SEP2018,06SEP2018,1,240500200089,Sports,Running - Jogging,1,18,8.55,NL,Europe,31-45 years
1243288700,06SEP2018,09SEP2018,3,220100300012,Clothes & Shoes,Clothes,2,22.8,11.2,IT,Europe,46-60 years
1243288621,06SEP2018,06SEP2018,1,240100300005,Sports,Assorted Sports Articles,1,45,19.2,IT,Europe,31-45 years
1243288438,06SEP2018,09SEP2018,3,220101400287,Clothes & Shoes,Clothes,2,93.6,42.7,IT,Europe,15-30 years
1243288208,06SEP2018,06SEP2018,1,240800100011,Sports,Winter Sports,1,136.6,58.8,IT,Europe,15-30 years
1243287922,06SEP2018,06SEP2018,1,240100100615,Sports,Assorted Sports Articles,1,12.9,5.45,GB,Europe,46-60 years
1243287836,06SEP2018,06SEP2018,1,220101400272,Clothes & Shoes,Clothes,1,43,19.5,GB,Europe,31-45 years
1243287560,06SEP2018,09SEP2018,1,220200200018,Clothes & Shoes,Shoes,2,132.8,60.5,GB,Europe,61-75 years
1243287278,06SEP2018,06SEP2018,1,220101400305,Clothes & Shoes,Clothes,2,46.4,23.4,GB,Europe,15-30 years
1243286621,06SEP2018,08SEP2018,2,210201000148,Children,Children Sports,2,120.4,54.9,FR,Europe,61-75 years
1243286497,06SEP2018,06SEP2018,1,220101300014,Clothes & Shoes,Clothes,1,6.6,2.95,FR,Europe,46-60 years
1243286284,06SEP2018,06SEP2018,1,240100100453,Sports,Assorted Sports Articles,2,66,33.2,FR,Europe,15-30 years
1243286251,06SEP2018,06SEP2018,1,240400300028,Sports,Racket Sports,1,78.3,31.4,FR,Europe,31-45 years
1243285279,06SEP2018,06SEP2018,1,240600100115,Sports,Swim Sports,2,95.8,40,ES,Europe,15-30 years
1243285150,06SEP2018,06SEP2018,1,220200100182,Clothes & Shoes,Shoes,1,129.7,64.95,ES,Europe,31-45 years
1243285062,06SEP2018,09SEP2018,3,210201000030,Children,Children Sports,1,22.5,10.35,ES,Europe,46-60 years
1243284878,06SEP2018,06SEP2018,1,220100100633,Clothes & Shoes,Clothes,2,95.8,48.1,ES,Europe,61-75 years
1243284296,06SEP2018,06SEP2018,1,240100100140,Sports,Assorted Sports Articles,2,46,18.5,ES,Europe,46-60 years
1243283659,06SEP2018,06SEP2018,1,220100100219,Clothes & Shoes,Clothes,2,92.6,46.5,DE,Europe,15-30 years
1243283655,06SEP2018,06SEP2018,1,240300300065,Sports,Indoor Sports,1,321.5,146.35,DE,Europe,15-30 years
